0,1,2,3,4,5,6,7,8,9,10,11,12,13,true_label,predicted_label
40.0,0.0,12.0,202872.0,0.0,44.0,7.0,4.0,4.0,0.0,1.0,0.0,39.0,10.0,1,0
40.0,0.0,10.0,124569.0,0.0,31.0,15.0,4.0,4.0,0.0,5.0,2.0,39.0,1.0,1,0
40.0,0.0,13.0,110188.0,0.0,35.0,9.0,1.0,1.0,1.0,0.0,2.0,40.0,10.0,0,1
40.0,0.0,10.0,133669.0,0.0,49.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,1.0,1,0
60.0,0.0,9.0,168538.0,0.0,40.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,12.0,1,0
50.0,3103.0,14.0,167081.0,0.0,40.0,12.0,4.0,6.0,1.0,0.0,2.0,39.0,12.0,0,1
50.0,0.0,5.0,214502.0,0.0,58.0,6.0,4.0,4.0,1.0,0.0,2.0,39.0,6.0,1,0
40.0,0.0,9.0,510072.0,0.0,42.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
40.0,0.0,9.0,268234.0,0.0,49.0,11.0,4.0,2.0,1.0,0.0,2.0,39.0,11.0,1,0
50.0,0.0,9.0,243660.0,0.0,29.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,7.0,1,0
60.0,0.0,11.0,152369.0,0.0,60.0,8.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,0,1
60.0,0.0,10.0,157749.0,0.0,56.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,5.0,1,0
30.0,0.0,9.0,182460.0,0.0,59.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,1,0
40.0,0.0,11.0,198170.0,0.0,38.0,8.0,4.0,4.0,1.0,0.0,2.0,39.0,12.0,0,1
60.0,0.0,14.0,141118.0,0.0,34.0,12.0,4.0,4.0,0.0,3.0,0.0,39.0,10.0,1,0
40.0,0.0,6.0,199599.0,0.0,40.0,0.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,1,0
40.0,0.0,16.0,95165.0,0.0,59.0,10.0,4.0,4.0,1.0,0.0,2.0,39.0,12.0,0,1
55.0,0.0,10.0,72257.0,0.0,53.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,0,1
45.0,0.0,13.0,353396.0,0.0,44.0,9.0,4.0,4.0,1.0,0.0,2.0,39.0,10.0,0,1
45.0,0.0,12.0,410034.0,0.0,36.0,7.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,0,1
40.0,0.0,9.0,104879.0,0.0,53.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,13.0,1,0
40.0,0.0,9.0,41504.0,0.0,48.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,14.0,1,0
40.0,0.0,11.0,155106.0,0.0,43.0,8.0,4.0,2.0,1.0,0.0,2.0,39.0,4.0,0,1
40.0,0.0,9.0,56841.0,0.0,45.0,11.0,4.0,2.0,1.0,0.0,2.0,39.0,3.0,1,0
40.0,0.0,13.0,199806.0,0.0,43.0,9.0,4.0,7.0,1.0,0.0,2.0,39.0,1.0,1,0
45.0,0.0,9.0,228320.0,0.0,44.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,13.0,1,0
50.0,0.0,10.0,83953.0,0.0,40.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,14.0,1,0
65.0,0.0,10.0,157887.0,0.0,31.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,1,0
60.0,0.0,9.0,56026.0,0.0,34.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,5.0,1,0
40.0,0.0,13.0,209184.0,0.0,32.0,9.0,3.0,4.0,1.0,0.0,2.0,33.0,12.0,0,1
50.0,0.0,13.0,198660.0,0.0,33.0,9.0,4.0,4.0,1.0,0.0,2.0,39.0,12.0,0,1
45.0,0.0,9.0,247695.0,0.0,42.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,7.0,1,0
35.0,0.0,10.0,171615.0,0.0,40.0,15.0,4.0,6.0,1.0,1.0,4.0,39.0,3.0,1,0
40.0,0.0,10.0,179877.0,0.0,34.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,7.0,1,0
60.0,0.0,11.0,270565.0,0.0,46.0,8.0,4.0,4.0,1.0,0.0,2.0,39.0,10.0,0,1
40.0,0.0,9.0,114459.0,0.0,47.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,12.0,1,0
40.0,0.0,10.0,142712.0,0.0,29.0,15.0,4.0,1.0,1.0,0.0,2.0,39.0,1.0,1,0
55.0,0.0,9.0,202450.0,0.0,34.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
40.0,0.0,11.0,198493.0,0.0,29.0,8.0,4.0,7.0,1.0,0.0,2.0,39.0,11.0,1,0
40.0,0.0,13.0,80445.0,0.0,55.0,9.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,0,1
40.0,0.0,14.0,43348.0,0.0,49.0,12.0,4.0,4.0,1.0,1.0,4.0,39.0,10.0,1,0
40.0,0.0,10.0,189916.0,0.0,38.0,15.0,4.0,4.0,0.0,5.0,2.0,39.0,12.0,0,1
32.0,0.0,10.0,127768.0,0.0,22.0,15.0,4.0,4.0,1.0,3.0,4.0,39.0,8.0,1,0
20.0,0.0,9.0,192755.0,0.0,47.0,11.0,4.0,6.0,0.0,5.0,2.0,39.0,7.0,1,0
40.0,0.0,13.0,270572.0,0.0,35.0,9.0,4.0,4.0,0.0,1.0,0.0,39.0,10.0,1,0
48.0,0.0,9.0,222020.0,0.0,50.0,11.0,4.0,1.0,1.0,0.0,2.0,39.0,1.0,0,1
45.0,0.0,9.0,209642.0,0.0,52.0,11.0,4.0,6.0,1.0,0.0,2.0,39.0,4.0,1,0
20.0,0.0,9.0,174090.0,0.0,43.0,11.0,4.0,6.0,0.0,5.0,2.0,39.0,1.0,1,0
40.0,0.0,10.0,27142.0,0.0,25.0,15.0,4.0,1.0,1.0,0.0,2.0,39.0,4.0,1,0
45.0,0.0,10.0,162410.0,0.0,45.0,15.0,4.0,1.0,0.0,1.0,6.0,39.0,13.0,1,0
40.0,0.0,13.0,110238.0,0.0,56.0,9.0,4.0,6.0,0.0,1.0,3.0,39.0,10.0,1,0
40.0,0.0,9.0,167711.0,0.0,66.0,11.0,4.0,4.0,0.0,1.0,6.0,39.0,12.0,1,0
40.0,0.0,9.0,358886.0,0.0,45.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,14.0,1,0
55.0,0.0,10.0,111377.0,0.0,38.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,0,1
50.0,0.0,10.0,265535.0,0.0,35.0,15.0,2.0,4.0,1.0,0.0,2.0,23.0,3.0,1,0
60.0,0.0,10.0,38707.0,0.0,23.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,14.0,1,0
60.0,0.0,9.0,28197.0,0.0,69.0,11.0,4.0,0.0,1.0,0.0,2.0,39.0,0.0,1,0
60.0,0.0,10.0,184378.0,0.0,40.0,15.0,4.0,4.0,1.0,0.0,2.0,33.0,12.0,0,1
56.0,0.0,13.0,156728.0,0.0,38.0,9.0,4.0,4.0,1.0,0.0,2.0,39.0,1.0,0,1
40.0,0.0,10.0,44368.0,0.0,50.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,0,1
45.0,0.0,10.0,173992.0,0.0,26.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
40.0,0.0,10.0,226443.0,0.0,34.0,15.0,4.0,2.0,1.0,0.0,2.0,39.0,11.0,1,0
40.0,0.0,13.0,160574.0,0.0,43.0,9.0,4.0,2.0,1.0,0.0,2.0,39.0,3.0,0,1
70.0,0.0,9.0,34180.0,0.0,36.0,11.0,4.0,6.0,1.0,1.0,4.0,39.0,5.0,1,0
40.0,0.0,10.0,154076.0,0.0,43.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,6.0,1,0
45.0,0.0,10.0,120939.0,0.0,47.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,13.0,0,1
45.0,0.0,9.0,345705.0,0.0,34.0,11.0,4.0,6.0,1.0,1.0,4.0,39.0,3.0,1,0
45.0,0.0,6.0,144949.0,0.0,34.0,0.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
40.0,0.0,11.0,37438.0,0.0,55.0,8.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
55.0,0.0,11.0,32916.0,0.0,38.0,8.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
40.0,0.0,9.0,211494.0,0.0,37.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,13.0,1,0
60.0,0.0,10.0,222216.0,0.0,57.0,15.0,4.0,6.0,0.0,5.0,2.0,39.0,4.0,0,1
40.0,0.0,9.0,85604.0,0.0,44.0,11.0,4.0,4.0,1.0,1.0,0.0,39.0,3.0,1,0
40.0,0.0,10.0,55272.0,0.0,47.0,15.0,4.0,7.0,1.0,0.0,2.0,39.0,3.0,1,0
50.0,0.0,10.0,392694.0,0.0,61.0,15.0,4.0,6.0,1.0,1.0,0.0,39.0,4.0,1,0
40.0,0.0,13.0,75478.0,0.0,62.0,9.0,4.0,6.0,1.0,0.0,2.0,39.0,4.0,0,1
40.0,0.0,13.0,188246.0,0.0,33.0,9.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,0,1
90.0,0.0,16.0,150309.0,0.0,31.0,10.0,4.0,4.0,0.0,5.0,2.0,39.0,10.0,0,1
45.0,0.0,13.0,85341.0,0.0,48.0,9.0,4.0,2.0,1.0,0.0,2.0,39.0,10.0,0,1
40.0,0.0,14.0,168001.0,0.0,52.0,12.0,4.0,4.0,0.0,1.0,0.0,39.0,10.0,1,0
40.0,0.0,10.0,201965.0,0.0,60.0,15.0,4.0,4.0,1.0,4.0,4.0,39.0,10.0,1,0
40.0,0.0,10.0,26721.0,0.0,60.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,0,1
40.0,0.0,9.0,372181.0,0.0,58.0,11.0,4.0,4.0,0.0,4.0,0.0,39.0,12.0,1,0
50.0,0.0,13.0,301802.0,0.0,45.0,9.0,4.0,4.0,1.0,0.0,2.0,39.0,14.0,1,0
40.0,0.0,10.0,360743.0,0.0,37.0,15.0,2.0,4.0,1.0,0.0,2.0,39.0,6.0,1,0
50.0,0.0,10.0,242361.0,0.0,34.0,15.0,2.0,4.0,1.0,0.0,2.0,39.0,10.0,0,1
60.0,0.0,4.0,137428.0,0.0,53.0,5.0,4.0,4.0,1.0,0.0,2.0,39.0,14.0,1,0
40.0,4386.0,14.0,120724.0,0.0,45.0,12.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,0,1
50.0,0.0,9.0,67072.0,0.0,33.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,12.0,1,0
45.0,0.0,9.0,160731.0,0.0,29.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
40.0,0.0,13.0,102938.0,0.0,38.0,9.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,0,1
40.0,0.0,10.0,247483.0,0.0,62.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,12.0,1,0
40.0,0.0,11.0,331395.0,0.0,36.0,8.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,0,1
50.0,0.0,7.0,210295.0,0.0,28.0,1.0,4.0,5.0,1.0,0.0,2.0,39.0,3.0,1,0
40.0,0.0,9.0,138026.0,0.0,54.0,11.0,4.0,4.0,0.0,5.0,2.0,39.0,1.0,0,1
35.0,0.0,9.0,84409.0,0.0,61.0,11.0,4.0,5.0,1.0,0.0,2.0,39.0,4.0,1,0
40.0,0.0,9.0,29658.0,0.0,52.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,1.0,0,1
45.0,0.0,16.0,126161.0,0.0,39.0,10.0,4.0,4.0,1.0,1.0,4.0,39.0,10.0,0,1
50.0,0.0,10.0,386370.0,0.0,34.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,0,1
60.0,0.0,13.0,136331.0,0.0,34.0,9.0,4.0,2.0,1.0,0.0,2.0,39.0,10.0,0,1
48.0,0.0,10.0,318046.0,0.0,41.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,14.0,1,0
40.0,0.0,13.0,206253.0,0.0,39.0,9.0,4.0,5.0,0.0,5.0,2.0,39.0,10.0,0,1
40.0,0.0,10.0,247383.0,0.0,70.0,15.0,4.0,5.0,1.0,0.0,2.0,39.0,4.0,1,0
50.0,0.0,10.0,234743.0,0.0,66.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,0,1
60.0,0.0,13.0,121055.0,0.0,42.0,9.0,4.0,4.0,1.0,0.0,2.0,39.0,12.0,0,1
40.0,0.0,14.0,170108.0,0.0,40.0,12.0,4.0,4.0,1.0,0.0,2.0,39.0,10.0,0,1
40.0,0.0,13.0,365986.0,0.0,40.0,9.0,4.0,4.0,1.0,3.0,2.0,39.0,6.0,1,0
45.0,0.0,10.0,93318.0,0.0,65.0,15.0,4.0,4.0,0.0,5.0,2.0,39.0,4.0,0,1
45.0,0.0,13.0,114544.0,0.0,39.0,9.0,4.0,4.0,1.0,1.0,0.0,39.0,4.0,1,0
44.0,0.0,10.0,225605.0,0.0,38.0,15.0,4.0,2.0,1.0,0.0,2.0,39.0,10.0,0,1
40.0,0.0,11.0,119098.0,0.0,39.0,8.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,0,1
48.0,0.0,15.0,320194.0,0.0,34.0,14.0,4.0,6.0,1.0,4.0,5.0,39.0,10.0,1,0
50.0,0.0,10.0,175109.0,0.0,49.0,15.0,4.0,7.0,1.0,0.0,2.0,39.0,10.0,1,0
40.0,0.0,13.0,227890.0,1485.0,42.0,9.0,4.0,2.0,1.0,0.0,2.0,39.0,4.0,0,1
40.0,0.0,10.0,194698.0,0.0,45.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
40.0,0.0,10.0,187127.0,0.0,39.0,15.0,4.0,2.0,1.0,0.0,2.0,39.0,4.0,0,1
40.0,0.0,13.0,110622.0,0.0,39.0,9.0,1.0,1.0,0.0,5.0,2.0,30.0,1.0,0,1
40.0,0.0,9.0,113364.0,0.0,31.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
50.0,0.0,8.0,120724.0,0.0,48.0,2.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,0,1
40.0,0.0,10.0,326691.0,0.0,65.0,15.0,2.0,7.0,1.0,0.0,2.0,39.0,7.0,1,0
45.0,0.0,13.0,182437.0,0.0,43.0,9.0,4.0,4.0,1.0,1.0,4.0,39.0,10.0,1,0
40.0,0.0,9.0,27037.0,0.0,60.0,11.0,0.0,7.0,1.0,0.0,2.0,39.0,11.0,1,0
40.0,0.0,9.0,269015.0,0.0,43.0,11.0,2.0,4.0,1.0,0.0,2.0,11.0,7.0,1,0
40.0,0.0,13.0,40925.0,0.0,58.0,9.0,4.0,7.0,1.0,0.0,2.0,39.0,4.0,0,1
40.0,0.0,10.0,191858.0,0.0,48.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,0,1
40.0,0.0,7.0,138944.0,0.0,52.0,1.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
25.0,0.0,15.0,182470.0,0.0,66.0,14.0,4.0,6.0,1.0,0.0,2.0,39.0,10.0,1,0
9.0,0.0,15.0,219661.0,0.0,64.0,14.0,4.0,6.0,1.0,0.0,2.0,39.0,10.0,1,0
40.0,0.0,9.0,108914.0,0.0,52.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,12.0,1,0
40.0,0.0,12.0,150499.0,0.0,46.0,7.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,0,1
40.0,0.0,6.0,120970.0,0.0,55.0,0.0,2.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
40.0,0.0,10.0,106982.0,0.0,41.0,15.0,4.0,1.0,0.0,4.0,0.0,39.0,10.0,1,0
40.0,0.0,11.0,57452.0,0.0,46.0,8.0,4.0,6.0,1.0,0.0,2.0,39.0,3.0,1,0
40.0,0.0,10.0,330901.0,0.0,46.0,15.0,2.0,1.0,1.0,0.0,2.0,39.0,4.0,0,1
40.0,0.0,10.0,338283.0,0.0,50.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
40.0,0.0,13.0,252519.0,0.0,43.0,9.0,2.0,4.0,1.0,0.0,2.0,14.0,6.0,1,0
55.0,0.0,13.0,246011.0,0.0,42.0,9.0,4.0,4.0,0.0,5.0,2.0,39.0,10.0,0,1
60.0,0.0,9.0,67433.0,0.0,55.0,11.0,4.0,5.0,1.0,0.0,2.0,39.0,4.0,0,1
44.0,0.0,10.0,208277.0,0.0,40.0,15.0,4.0,4.0,0.0,3.0,0.0,39.0,1.0,1,0
40.0,0.0,9.0,177304.0,0.0,30.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,13.0,1,0
50.0,0.0,9.0,447346.0,0.0,36.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,12.0,1,0
56.0,0.0,13.0,38563.0,0.0,49.0,9.0,4.0,4.0,0.0,1.0,4.0,39.0,4.0,1,0
40.0,0.0,13.0,88991.0,0.0,90.0,9.0,4.0,4.0,0.0,5.0,2.0,9.0,4.0,1,0
40.0,0.0,10.0,174102.0,0.0,54.0,15.0,4.0,4.0,1.0,1.0,4.0,39.0,4.0,1,0
36.0,0.0,10.0,204470.0,0.0,30.0,15.0,4.0,5.0,1.0,0.0,2.0,39.0,4.0,1,0
58.0,0.0,13.0,154374.0,0.0,42.0,9.0,4.0,4.0,1.0,0.0,2.0,39.0,14.0,0,1
50.0,0.0,10.0,186213.0,0.0,24.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,13.0,1,0
50.0,0.0,13.0,343957.0,0.0,58.0,9.0,4.0,4.0,1.0,1.0,0.0,39.0,12.0,0,1
40.0,0.0,11.0,101110.0,0.0,60.0,8.0,4.0,2.0,1.0,4.0,0.0,39.0,10.0,1,0
60.0,0.0,10.0,400004.0,0.0,50.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,12.0,0,1
40.0,0.0,9.0,168475.0,0.0,37.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,1,0
55.0,0.0,10.0,129497.0,0.0,32.0,15.0,4.0,6.0,1.0,0.0,2.0,39.0,3.0,1,0
45.0,0.0,13.0,152237.0,0.0,38.0,9.0,4.0,4.0,1.0,1.0,4.0,0.0,12.0,1,0
40.0,0.0,6.0,198316.0,0.0,40.0,0.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,1,0
55.0,0.0,9.0,156728.0,0.0,47.0,11.0,4.0,5.0,1.0,0.0,2.0,39.0,12.0,0,1
40.0,0.0,6.0,171484.0,0.0,44.0,0.0,4.0,4.0,1.0,0.0,2.0,39.0,7.0,1,0
35.0,0.0,11.0,160646.0,0.0,47.0,8.0,4.0,1.0,0.0,5.0,2.0,39.0,1.0,0,1
40.0,0.0,13.0,199416.0,0.0,32.0,9.0,4.0,4.0,1.0,0.0,2.0,39.0,10.0,0,1
28.0,0.0,9.0,105728.0,0.0,53.0,11.0,0.0,7.0,0.0,5.0,2.0,39.0,8.0,1,0
50.0,0.0,14.0,116666.0,0.0,30.0,12.0,1.0,6.0,1.0,1.0,0.0,19.0,10.0,1,0
40.0,0.0,10.0,184007.0,0.0,50.0,15.0,4.0,1.0,1.0,0.0,2.0,39.0,1.0,0,1
60.0,0.0,10.0,204816.0,0.0,58.0,15.0,4.0,6.0,1.0,0.0,2.0,39.0,4.0,1,0
40.0,0.0,11.0,225860.0,0.0,35.0,8.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
50.0,0.0,14.0,211128.0,0.0,43.0,12.0,4.0,4.0,0.0,1.0,0.0,39.0,4.0,1,0
40.0,0.0,10.0,350440.0,0.0,48.0,15.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,1,0
38.0,0.0,10.0,181344.0,0.0,44.0,15.0,2.0,2.0,1.0,0.0,2.0,39.0,4.0,1,0
34.0,0.0,15.0,50468.0,0.0,69.0,14.0,4.0,7.0,1.0,0.0,2.0,39.0,1.0,1,0
60.0,0.0,9.0,143058.0,0.0,35.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,7.0,1,0
40.0,0.0,13.0,99065.0,0.0,39.0,9.0,4.0,4.0,0.0,5.0,2.0,31.0,6.0,1,0
30.0,0.0,14.0,33213.0,0.0,76.0,12.0,4.0,6.0,1.0,0.0,2.0,0.0,10.0,1,0
40.0,0.0,10.0,129379.0,0.0,60.0,15.0,4.0,1.0,1.0,0.0,2.0,39.0,13.0,0,1
40.0,0.0,9.0,69884.0,0.0,57.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,12.0,1,0
30.0,0.0,3.0,131852.0,0.0,60.0,4.0,4.0,0.0,1.0,0.0,2.0,39.0,0.0,1,0
40.0,0.0,9.0,548303.0,0.0,21.0,11.0,4.0,4.0,1.0,3.0,2.0,26.0,10.0,1,0
37.0,0.0,10.0,156580.0,0.0,42.0,15.0,4.0,4.0,0.0,5.0,2.0,39.0,7.0,1,0
40.0,0.0,13.0,85566.0,0.0,39.0,9.0,4.0,7.0,1.0,0.0,2.0,39.0,10.0,0,1
40.0,4386.0,9.0,110554.0,0.0,31.0,11.0,4.0,4.0,0.0,5.0,2.0,39.0,7.0,1,0
40.0,0.0,12.0,147256.0,0.0,29.0,7.0,2.0,7.0,1.0,1.0,4.0,39.0,10.0,1,0
40.0,0.0,9.0,179781.0,0.0,56.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,1,0
40.0,0.0,12.0,243872.0,0.0,39.0,7.0,4.0,1.0,1.0,1.0,4.0,39.0,10.0,1,0
40.0,0.0,9.0,37931.0,0.0,38.0,11.0,4.0,2.0,1.0,0.0,2.0,39.0,11.0,1,0
50.0,0.0,14.0,37937.0,0.0,43.0,12.0,4.0,4.0,1.0,4.0,0.0,39.0,4.0,0,1
40.0,0.0,11.0,205153.0,0.0,41.0,8.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,0,1
50.0,0.0,9.0,136419.0,0.0,42.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
33.0,0.0,10.0,268620.0,0.0,36.0,15.0,4.0,4.0,0.0,5.0,2.0,39.0,4.0,0,1
40.0,0.0,9.0,166083.0,0.0,68.0,11.0,4.0,6.0,1.0,0.0,2.0,39.0,4.0,1,0
40.0,0.0,9.0,381153.0,0.0,34.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,1,0
40.0,0.0,10.0,140713.0,0.0,37.0,15.0,2.0,4.0,1.0,0.0,2.0,23.0,1.0,1,0
40.0,0.0,9.0,353512.0,0.0,46.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,7.0,1,0
48.0,0.0,4.0,39352.0,0.0,60.0,5.0,4.0,4.0,1.0,1.0,4.0,39.0,14.0,1,0
50.0,0.0,7.0,104790.0,0.0,48.0,1.0,4.0,6.0,1.0,0.0,2.0,39.0,5.0,1,0
50.0,0.0,11.0,104089.0,0.0,39.0,8.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
60.0,0.0,9.0,96524.0,0.0,42.0,11.0,4.0,2.0,1.0,0.0,2.0,39.0,4.0,1,0
50.0,0.0,13.0,348504.0,0.0,31.0,9.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,0,1
40.0,0.0,10.0,309230.0,0.0,38.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
60.0,0.0,10.0,238964.0,0.0,25.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
10.0,0.0,13.0,177906.0,0.0,71.0,9.0,4.0,0.0,1.0,0.0,2.0,39.0,0.0,1,0
40.0,0.0,10.0,438711.0,0.0,32.0,15.0,2.0,7.0,0.0,5.0,2.0,39.0,10.0,0,1
45.0,0.0,9.0,30682.0,0.0,40.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,7.0,1,0
60.0,0.0,13.0,295010.0,0.0,30.0,9.0,4.0,1.0,0.0,1.0,4.0,39.0,11.0,1,0
40.0,0.0,14.0,361631.0,0.0,63.0,12.0,4.0,4.0,0.0,1.0,5.0,39.0,10.0,1,0
40.0,0.0,11.0,105586.0,0.0,49.0,8.0,1.0,1.0,1.0,0.0,2.0,39.0,3.0,1,0
40.0,0.0,9.0,166863.0,0.0,47.0,11.0,4.0,2.0,1.0,0.0,2.0,39.0,4.0,1,0
50.0,0.0,13.0,38795.0,0.0,50.0,9.0,4.0,4.0,1.0,0.0,2.0,39.0,10.0,0,1
40.0,0.0,9.0,213615.0,0.0,55.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
40.0,0.0,13.0,55291.0,0.0,30.0,9.0,4.0,4.0,1.0,0.0,2.0,39.0,10.0,1,0
40.0,0.0,10.0,164050.0,0.0,38.0,15.0,2.0,4.0,1.0,0.0,2.0,39.0,11.0,1,0
60.0,0.0,13.0,188330.0,0.0,45.0,9.0,4.0,5.0,1.0,0.0,2.0,39.0,4.0,0,1
60.0,0.0,16.0,198759.0,0.0,45.0,10.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,0,1
40.0,0.0,9.0,168539.0,0.0,52.0,11.0,4.0,1.0,1.0,0.0,2.0,39.0,7.0,1,0
40.0,0.0,10.0,151773.0,0.0,30.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,7.0,1,0
60.0,0.0,10.0,25141.0,0.0,60.0,15.0,4.0,4.0,1.0,0.0,2.0,39.0,14.0,0,1
40.0,0.0,12.0,345969.0,0.0,40.0,7.0,4.0,7.0,1.0,0.0,2.0,39.0,1.0,1,0
40.0,0.0,12.0,265477.0,0.0,48.0,7.0,4.0,6.0,1.0,0.0,2.0,39.0,10.0,0,1
40.0,0.0,16.0,144515.0,1258.0,72.0,10.0,4.0,2.0,1.0,0.0,2.0,39.0,4.0,0,1
60.0,0.0,13.0,168038.0,0.0,45.0,9.0,4.0,4.0,1.0,1.0,0.0,39.0,12.0,1,0
60.0,0.0,10.0,244803.0,1485.0,38.0,15.0,4.0,5.0,1.0,0.0,2.0,5.0,12.0,1,0
51.0,0.0,13.0,35969.0,0.0,46.0,9.0,4.0,4.0,1.0,0.0,2.0,39.0,4.0,0,1
70.0,0.0,10.0,176756.0,1485.0,37.0,15.0,2.0,4.0,1.0,0.0,2.0,39.0,1.0,1,0
32.0,4934.0,13.0,118486.0,0.0,37.0,9.0,4.0,4.0,0.0,4.0,5.0,39.0,10.0,1,0
38.0,0.0,9.0,378251.0,0.0,44.0,11.0,4.0,4.0,0.0,5.0,2.0,39.0,1.0,0,1
43.0,0.0,5.0,111567.0,0.0,31.0,6.0,4.0,4.0,1.0,1.0,4.0,39.0,12.0,1,0
42.0,0.0,6.0,245305.0,0.0,49.0,0.0,2.0,4.0,1.0,0.0,2.0,39.0,14.0,1,0
70.0,0.0,13.0,162034.0,0.0,47.0,9.0,4.0,4.0,1.0,0.0,2.0,39.0,12.0,0,1
40.0,0.0,9.0,231689.0,0.0,41.0,11.0,4.0,4.0,1.0,0.0,2.0,39.0,3.0,1,0
50.0,0.0,13.0,209912.0,0.0,51.0,9.0,0.0,4.0,1.0,1.0,0.0,39.0,4.0,0,1
40.0,0.0,6.0,85995.0,0.0,40.0,0.0,4.0,4.0,1.0,0.0,2.0,39.0,7.0,1,0
50.0,0.0,4.0,128230.0,0.0,61.0,5.0,4.0,4.0,1.0,0.0,2.0,39.0,12.0,1,0
